@relation 'train_data-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L2-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L2-weka.filters.unsupervised.attribute.MathExpression-Eabs(A11)-R1-10,12-22-weka.filters.unsupervised.attribute.MathExpression-EA11/365-R1-10,12-22-weka.filters.unsupervised.attribute.MathExpression-Eabs(A12)-R1-11,13-22-weka.filters.unsupervised.attribute.MathExpression-EA12/365-R1-11,13-22-weka.filters.unsupervised.attribute.AddExpression-Ea11+a12-NStability-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.RenameNominalValues-RIncome-N\'(-inf-0.333333]\':Low,\'(0.333333-0.666667]\':Middle,\'(0.666667-inf)\':High-weka.filters.unsupervised.attribute.RenameNominalValues-RAge-N\'(-inf-0.333333]\':Young,\'(0.333333-0.666667]\':Adult,\'(0.666667-inf)\':Old-weka.filters.unsupervised.attribute.RenameNominalValues-R12-N\'(-inf-0.333333]\':Fresh,\'(0.333333-0.666667]\':Junior,\'(0.666667-inf)\':Senior-weka.filters.unsupervised.attribute.RenameNominalValues-R5-N\'(-inf-0.333333]\':Few,\'(0.333333-0.666667]\':Average,\'(0.666667-inf)\':Many-weka.filters.unsupervised.attribute.RenameNominalValues-R15-N\'(-inf-0.333333]\':Y,\'(0.666667-inf)\':N-weka.filters.unsupervised.attribute.RenameNominalValues-R18-N\'(-inf-0.333333]\':Few,\'(0.333333-0.666667]\':Average,\'(0.666667-inf)\':Many-weka.filters.unsupervised.attribute.RenameNominalValues-R19-N\'(-inf-0.333333]\':Fresh,\'(0.333333-0.666667]\':Junior,\'(0.666667-inf)\':Senior-weka.filters.unsupervised.attribute.RenameNominalValues-R19-N\'(-inf-0.333333]\':Y,\'(0.666667-inf)\':N-weka.filters.unsupervised.attribute.RenameNominalValues-R20-N\'(-inf-0.333333]\':Y,\'(0.666667-inf)\':N-weka.filters.unsupervised.attribute.RenameNominalValues-R21,22-N\'(-inf-0.333333]\':N,\'(0.666667-inf)\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R21-N\'(-inf-0.333333]\':N,\'(0.666667-inf)\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R13-N\'All\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R14-N\'All\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R16-N\'All\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R21,22-N\'no\':N,\'yes\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R21-N\'no\':N,\'yes\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R18-NAverage:Moderate-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NFresh:New-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NJunior:Moderate-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NSenior:Old'

@attribute ID {'\'(-inf-0.333333]\'','\'(0.333333-0.666667]\'','\'(0.666667-inf)\''}
@attribute Gender {M,F}
@attribute 'Has a car' {Y,N}
@attribute 'Has a property' {Y,N}
@attribute 'Children count' {Few,Average,Many}
@attribute Income {Low,Middle,High}
@attribute 'Employment status' {Working,'Commercial associate',Pensioner,'State servant',Student}
@attribute 'Education level' {'Secondary / secondary special','Higher education','Lower secondary','Incomplete higher','Academic degree'}
@attribute 'Marital status' {Married,'Single / not married',Separated,'Civil marriage',Widow}
@attribute Dwelling {'With parents','House / apartment','Municipal apartment','Rented apartment','Office apartment','Co-op apartment'}
@attribute Age {Young,Adult,Old}
@attribute 'Employment length' {Fresh,Junior,Senior}
@attribute 'Has a mobile phone' {Y}
@attribute 'Has a work phone' {Y}
@attribute 'Has a phone' {Y,'\'(0.333333-0.666667]\'',N}
@attribute 'Has an email' {Y}
@attribute 'Job title' {'Core staff',Accountants,Laborers,Managers,'Sales staff','Medicine staff','High skill tech staff','HR staff','Low-skill Laborers',Drivers,Secretaries,'Cleaning staff','Cooking staff','Security staff','Private service staff','IT staff','Waiters/barmen staff','Realty agents'}
@attribute 'Family member count' {Few,Moderate,Many}
@attribute 'Account age' {New,Moderate,Old}
@attribute 'Is high risk' {Y,'\'(0.333333-0.666667]\'',N}
@attribute Outlier {no,yes}
@attribute ExtremeValue {no,yes}
@attribute Stability numeric

@data
'\'(0.333333-0.666667]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,37.830137
'\'(0.666667-inf)\'',M,Y,N,Few,Middle,'Commercial associate','Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,Managers,Few,Old,Y,no,no,55.079452
'\'(0.333333-0.666667]\'',F,N,N,Few,Low,'Commercial associate','Higher education',Married,'With parents',Young,Fresh,Y,Y,N,Y,Laborers,Few,Old,Y,no,no,31.424658
'\'(-inf-0.333333]\'',F,Y,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Managers,Few,New,Y,no,no,65.30411
'\'(0.666667-inf)\'',F,N,N,Few,Middle,'State servant','Higher education',Separated,'House / apartment',Young,Junior,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,46.665753
'\'(-inf-0.333333]\'',F,N,N,Few,Middle,'State servant','Secondary / secondary special',Married,'House / apartment',Adult,Senior,Y,Y,Y,Y,'Core staff',Few,Moderate,Y,no,no,65.312329
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,'State servant','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Moderate,New,Y,no,no,47.410959
'\'(-inf-0.333333]\'',F,Y,Y,Average,Middle,'State servant','Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Moderate,New,Y,no,no,35.849315
'\'(-inf-0.333333]\'',F,Y,Y,Few,Middle,'Commercial associate','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,Managers,Moderate,New,Y,no,no,52.528767
'\'(0.333333-0.666667]\'',F,N,Y,Few,Middle,Working,'Higher education',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,61.030137
'\'(-inf-0.333333]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Security staff',Few,Moderate,Y,no,no,43.80274
'\'(0.666667-inf)\'',F,N,N,Average,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Moderate,New,Y,no,no,44.290411
'\'(-inf-0.333333]\'',M,N,Y,Few,Middle,Working,'Higher education',Married,'House / apartment',Adult,Junior,Y,Y,N,Y,Managers,Moderate,Moderate,Y,no,no,65.19726
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Widow,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Accountants,Few,New,Y,no,no,53.446575
'\'(0.666667-inf)\'',M,Y,Y,Average,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,33.210959
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,Drivers,Moderate,New,Y,no,no,30.128767
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Separated,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,31.380822
'\'(0.666667-inf)\'',M,Y,N,Average,Middle,'State servant','Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,Laborers,Moderate,Old,Y,no,no,37.084932
'\'(-inf-0.333333]\'',F,N,Y,Average,Low,'Commercial associate','Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'High skill tech staff',Moderate,Old,Y,no,no,36.578082
'\'(-inf-0.333333]\'',M,Y,Y,Average,Low,'State servant','Secondary / secondary special',Married,'With parents',Adult,Fresh,Y,Y,Y,Y,Drivers,Moderate,Moderate,Y,no,no,54.227397
'\'(-inf-0.333333]\'',M,Y,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,31.684932
'\'(0.666667-inf)\'',F,N,Y,Few,Middle,Working,'Higher education','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,'Sales staff',Few,Moderate,N,no,no,30.646575
'\'(-inf-0.333333]\'',M,N,N,Few,Low,Working,'Lower secondary',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,'Low-skill Laborers',Few,New,Y,no,no,38.282192
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Managers,Few,Moderate,Y,no,no,41.345205
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,27.273973
'\'(0.333333-0.666667]\'',F,Y,Y,Few,High,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Core staff',Few,New,Y,no,no,66.463014
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,Drivers,Moderate,Old,Y,no,no,37.241096
'\'(-inf-0.333333]\'',F,N,Y,Average,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Moderate,New,Y,no,no,44.106849
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Secondary / secondary special','Civil marriage','Office apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,32.594521
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,'Low-skill Laborers',Moderate,Moderate,Y,no,no,48.589041
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Higher education',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'High skill tech staff',Few,Old,Y,no,no,60.824658
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Incomplete higher',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,Old,N,no,no,45.336986
'\'(-inf-0.333333]\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Young,Fresh,Y,Y,Y,Y,'Sales staff',Few,New,Y,no,no,35.99726
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,62.816438
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,Working,'Higher education','Civil marriage','House / apartment',Young,Fresh,Y,Y,Y,Y,'Sales staff',Moderate,New,Y,no,no,35.556164
'\'(0.666667-inf)\'',F,N,Y,Few,Low,'State servant','Secondary / secondary special','Single / not married','House / apartment',Adult,Junior,Y,Y,N,Y,'Medicine staff',Few,New,Y,no,no,47.443836
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,65.783562
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Drivers,Moderate,Old,Y,no,no,54.690411
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,58.860274
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Young,Junior,Y,Y,Y,Y,Drivers,Few,Moderate,Y,no,no,48.038356
'\'(-inf-0.333333]\'',F,N,Y,Average,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Moderate,New,Y,no,no,42.70137
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'Commercial associate','Higher education',Separated,'House / apartment',Adult,Junior,Y,Y,N,Y,'Medicine staff',Few,Old,Y,no,no,57.164384
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,Moderate,Y,no,no,26.857534
'\'(-inf-0.333333]\'',M,N,Y,Few,High,'Commercial associate','Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Managers,Moderate,Old,Y,no,no,37.967123
'\'(-inf-0.333333]\'',F,N,N,Few,Low,Working,'Higher education',Separated,'Municipal apartment',Old,Junior,Y,Y,N,Y,'Core staff',Few,Old,Y,no,no,66.643836
'\'(0.666667-inf)\'',F,N,N,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Old,Junior,Y,Y,N,Y,Laborers,Few,Moderate,Y,no,no,68.989041
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,Working,'Higher education',Widow,'House / apartment',Young,Fresh,Y,Y,Y,Y,Managers,Few,New,Y,no,no,39.468493
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Managers,Few,New,Y,no,no,61.958904
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Security staff',Few,Old,Y,no,no,49.293151
'\'(0.666667-inf)\'',F,Y,N,Few,Low,Working,'Secondary / secondary special',Widow,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'HR staff',Few,Old,Y,no,no,43.156164
'\'(-inf-0.333333]\'',F,Y,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,New,Y,no,no,44.079452
'\'(0.333333-0.666667]\'',F,N,N,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,N,Y,Laborers,Few,Old,Y,no,no,49.389041
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special','Single / not married','Rented apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,51.378082
'\'(-inf-0.333333]\'',F,Y,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,'High skill tech staff',Moderate,Old,Y,no,no,46.786301
'\'(-inf-0.333333]\'',F,Y,N,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,'Security staff',Moderate,Moderate,Y,no,no,34.027397
'\'(-inf-0.333333]\'',M,N,Y,Few,Middle,'Commercial associate','Higher education','Single / not married','House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,57.742466
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Drivers,Few,New,Y,no,no,49.635616
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Few,New,Y,no,no,34.279452
'\'(0.666667-inf)\'',M,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,57.920548
'\'(0.666667-inf)\'',F,N,N,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Junior,Y,Y,Y,Y,Laborers,Moderate,Moderate,Y,no,no,44.60274
'\'(0.666667-inf)\'',F,N,N,Few,Low,Working,'Higher education',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,55.293151
'\'(0.666667-inf)\'',F,N,N,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Medicine staff',Moderate,Old,Y,no,no,60.287671
'\'(-inf-0.333333]\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,63.915068
'\'(0.333333-0.666667]\'',M,N,Y,Few,High,'Commercial associate','Secondary / secondary special','Civil marriage','House / apartment',Adult,Fresh,Y,Y,Y,Y,Managers,Few,Moderate,Y,no,no,47.668493
'\'(-inf-0.333333]\'',M,N,N,Few,Low,Working,'Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Few,Moderate,Y,no,no,43.931507
'\'(0.666667-inf)\'',F,N,N,Few,Low,Working,'Higher education',Married,'House / apartment',Old,Junior,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,69.747945
'\'(-inf-0.333333]\'',F,Y,Y,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Managers,Moderate,Moderate,Y,no,no,52.989041
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'Office apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Few,Moderate,Y,no,no,53.106849
'\'(-inf-0.333333]\'',M,Y,Y,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Drivers,Moderate,Moderate,Y,no,no,43.49589
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special','Single / not married','Rented apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,51.378082
'\'(0.666667-inf)\'',F,N,N,Few,Low,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Few,Moderate,Y,no,no,30.150685
'\'(0.666667-inf)\'',M,Y,N,Few,Middle,'Commercial associate','Higher education',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,'IT staff',Moderate,Moderate,Y,no,no,37.334247
'\'(0.666667-inf)\'',M,Y,Y,Few,Middle,'Commercial associate','Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Accountants,Few,Moderate,Y,no,no,42.413699
'\'(0.333333-0.666667]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,N,no,no,51.484932
'\'(0.666667-inf)\'',F,Y,Y,Average,Low,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Moderate,Moderate,Y,no,no,36.572603
'\'(0.666667-inf)\'',M,N,N,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Old,Junior,Y,Y,N,Y,Laborers,Few,Moderate,Y,no,no,66.268493
'\'(0.666667-inf)\'',M,N,Y,Few,High,'Commercial associate','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,Drivers,Few,Moderate,Y,no,no,50.723288
'\'(0.666667-inf)\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,Old,Y,no,no,47.035616
'\'(0.666667-inf)\'',M,Y,N,Many,Middle,Working,'Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,Managers,Many,Moderate,Y,no,no,50.126027
'\'(0.666667-inf)\'',M,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,57.454795
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Adult,Senior,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,77.073973
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,Working,'Higher education','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,50.339726
'\'(0.333333-0.666667]\'',F,N,Y,Average,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Adult,Fresh,Y,Y,N,Y,Laborers,Moderate,Old,Y,no,no,38.736986
'\'(0.333333-0.666667]\'',F,N,Y,Average,Middle,'Commercial associate','Secondary / secondary special','Civil marriage','House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,Moderate,Y,no,no,39.183562
'\'(0.666667-inf)\'',F,N,Y,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,50.827397
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Cleaning staff',Few,New,Y,no,no,47.356164
'\'(0.333333-0.666667]\'',M,N,N,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Low-skill Laborers',Few,Moderate,Y,no,no,40.471233
'\'(-inf-0.333333]\'',F,Y,Y,Few,Middle,'Commercial associate','Secondary / secondary special','Single / not married','House / apartment',Young,Fresh,Y,Y,N,Y,'High skill tech staff',Few,Moderate,N,no,no,37
'\'(-inf-0.333333]\'',F,Y,N,Average,Middle,Working,'Incomplete higher',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Accountants,Moderate,New,Y,no,no,40.939726
'\'(-inf-0.333333]\'',M,Y,Y,Few,Low,Working,'Higher education','Single / not married','House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,54.484932
'\'(-inf-0.333333]\'',M,Y,Y,Average,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Young,Junior,Y,Y,Y,Y,Laborers,Moderate,New,Y,no,no,48.964384
'\'(0.333333-0.666667]\'',M,Y,Y,Average,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Senior,Y,Y,N,Y,Laborers,Moderate,New,Y,no,no,72.287671
'\'(-inf-0.333333]\'',F,Y,N,Few,Low,'Commercial associate','Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,31.465753
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Middle,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,Drivers,Few,Old,Y,no,no,39.032877
'\'(0.666667-inf)\'',F,Y,N,Average,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Sales staff',Moderate,Moderate,Y,no,no,53.186301
'\'(0.333333-0.666667]\'',M,Y,N,Few,Middle,Working,'Secondary / secondary special',Married,'With parents',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,New,N,no,no,41.408219
'\'(-inf-0.333333]\'',M,N,Y,Few,Low,'Commercial associate','Secondary / secondary special',Separated,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,36.909589
'\'(0.666667-inf)\'',M,N,N,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,52.838356
'\'(-inf-0.333333]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,46.312329
'\'(-inf-0.333333]\'',F,N,N,Few,Low,Working,'Higher education',Separated,'House / apartment',Old,Fresh,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,64.145205
'\'(-inf-0.333333]\'',F,Y,Y,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,'Sales staff',Moderate,Old,Y,no,no,35.978082
'\'(0.666667-inf)\'',F,N,N,Few,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,Moderate,Y,no,no,30.928767
'\'(-inf-0.333333]\'',F,Y,N,Few,Middle,'State servant','Secondary / secondary special','Civil marriage','House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,65.265753
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'High skill tech staff',Few,Old,Y,no,no,59.739726
'\'(-inf-0.333333]\'',F,Y,Y,Few,Low,'Commercial associate','Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Managers,Few,New,Y,no,no,32.657534
'\'(0.666667-inf)\'',M,Y,Y,Few,Low,'Commercial associate','Secondary / secondary special','Single / not married','House / apartment',Young,Fresh,Y,Y,N,Y,'Core staff',Few,Moderate,Y,no,no,23.446575
'\'(0.666667-inf)\'',F,Y,Y,Average,Middle,'State servant','Incomplete higher',Married,'House / apartment',Adult,Senior,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,62.257534
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,'Cooking staff',Few,Moderate,Y,no,no,43.221918
'\'(0.666667-inf)\'',F,N,Y,Few,Middle,'Commercial associate','Higher education','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,Accountants,Few,Moderate,Y,no,no,40.654795
'\'(0.666667-inf)\'',F,N,Y,Few,Middle,Working,'Incomplete higher','Single / not married','House / apartment',Adult,Junior,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,70.915068
'\'(-inf-0.333333]\'',F,N,Y,Average,Low,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,Moderate,Y,no,no,35.871233
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Low,'Commercial associate','Incomplete higher',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,48.852055
'\'(0.666667-inf)\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,Laborers,Few,New,Y,no,no,59.958904
'\'(-inf-0.333333]\'',M,Y,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,'High skill tech staff',Moderate,Moderate,Y,no,no,49.265753
'\'(-inf-0.333333]\'',F,Y,N,Few,Middle,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Accountants,Few,Old,Y,no,no,25.70137
'\'(-inf-0.333333]\'',M,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,53.630137
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'State servant','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Medicine staff',Few,New,Y,no,no,57.252055
'\'(-inf-0.333333]\'',M,Y,Y,Few,Low,Working,'Incomplete higher',Married,'With parents',Young,Fresh,Y,Y,Y,Y,'Cooking staff',Few,Old,Y,no,no,29.630137
